날짜,종가,오픈,거래량,변동 %,실업자,실업률(%),청년실업자,청년실업률(%),빈도(부정),빈도(긍정),코스피지수변화,순매수비율
2018-07-07,"7,544,000","7,480,000",5.30K,0.80%,103.9,3.7,40.9,9.3,8.39934,18.83578,0.0,-0.003859344
2018-07-08,"7,494,000","7,544,000",4.38K,-0.66%,103.9,3.7,40.9,9.3,9.63294,15.32991,0.0,-0.003859344
2018-07-09,"7,486,000","7,484,000",3.35K,-0.11%,103.9,3.7,40.9,9.3,14.15613,20.58872,0.0057,-0.003859344
2018-07-10,"7,145,000","7,482,000",3.59K,-4.56%,103.9,3.7,40.9,9.3,16.3633,19.56341,0.0037,-0.003859344
2018-07-11,"7,236,000","7,143,000",2.69K,1.27%,103.9,3.7,40.9,9.3,14.80921,18.09161,-0.0059,-0.003859344
2018-07-12,"7,107,000","7,236,000",2.24K,-1.78%,103.9,3.7,40.9,9.3,14.71851,20.37373,0.0019,-0.003859344
2018-07-13,"7,075,000","7,101,000",2.29K,-0.45%,103.9,3.7,40.9,9.3,13.83564,17.21514,0.0113,-0.003859344
2018-07-14,"7,119,000","7,081,000",1.45K,0.62%,103.9,3.7,40.9,9.3,8.81659,13.9904,0.0,-0.003859344
2018-07-15,"7,192,000","7,119,000",1.32K,1.03%,103.9,3.7,40.9,9.3,10.34044,13.70927,0.0,-0.003859344
2018-07-16,"7,475,000","7,192,000",4.94K,3.93%,103.9,3.7,40.9,9.3,14.50686,18.24044,-0.0039,-0.003859344
2018-07-17,"8,031,000","7,475,000",4.17K,7.44%,103.9,3.7,40.9,9.3,14.89387,20.34066,-0.0018,-0.003859344
2018-07-18,"8,300,000","8,031,000",4.79K,3.35%,103.9,3.7,40.9,9.3,15.2446,22.06052,-0.0034,-0.003859344
2018-07-19,"8,440,000","8,300,000",2.96K,1.69%,103.9,3.7,40.9,9.3,14.76688,19.71225,-0.0034,-0.003859344
2018-07-20,"8,351,000","8,440,000",3.56K,-1.05%,103.9,3.7,40.9,9.3,12.89834,15.57797,0.003,-0.003859344
2018-07-21,"8,384,000","8,351,000",1.61K,0.40%,103.9,3.7,40.9,9.3,9.19755,18.53811,0.0,-0.003859344
2018-07-22,"8,325,000","8,381,000",1.86K,-0.70%,103.9,3.7,40.9,9.3,8.77426,14.02348,0.0,-0.003859344
2018-07-23,"8,752,000","8,325,000",3.12K,5.13%,103.9,3.7,40.9,9.3,13.49095,16.8844,-0.0087,-0.003859344
2018-07-24,"9,195,000","8,751,000",6.27K,5.06%,103.9,3.7,40.9,9.3,14.27102,20.58872,0.0048,-0.003859344
2018-07-25,"9,150,000","9,353,000",2.84K,-0.49%,103.9,3.7,40.9,9.3,14.09566,18.65387,-0.0031,-0.003859344
2018-07-26,"8,935,000","9,150,000",2.57K,-2.35%,103.9,3.7,40.9,9.3,17.14942,18.70348,0.0071,-0.003859344
2018-07-27,"9,100,000","8,935,000",2.94K,1.85%,103.9,3.7,40.9,9.3,16.41772,16.18984,0.0026,-0.003859344
2018-07-28,"9,195,000","9,100,000",0.94K,1.04%,103.9,3.7,40.9,9.3,10.66698,19.36497,0.0,-0.003859344
2018-07-29,"9,185,000","9,195,000",0.94K,-0.11%,103.9,3.7,40.9,9.3,8.55052,10.30262,0.0,-0.003859344
2018-07-30,"9,224,000","9,185,000",1.51K,0.42%,103.9,3.7,40.9,9.3,14.45243,15.7268,-0.0006,-0.003859344
2018-07-31,"8,735,000","9,224,000",2.67K,-5.30%,103.9,3.7,40.9,9.3,13.13418,15.36298,0.0008,-0.003859344
2018-08-01,"8,685,000","8,735,000",1.99K,-0.57%,113.3,4.0,43.5,10.0,13.15837,14.40383,0.0051,0.000516785
2018-08-02,"8,674,000","8,685,000",1.48K,-0.13%,113.3,4.0,43.5,10.0,12.6746,15.9914,-0.016,0.000516785
2018-08-03,"8,474,000","8,674,000",1.82K,-2.31%,113.3,4.0,43.5,10.0,11.88849,14.05655,0.0077,0.000516785
2018-08-04,"8,058,000","8,474,000",2.32K,-4.91%,113.3,4.0,43.5,10.0,8.81659,14.50305,0.0,0.000516785
2018-08-05,"8,080,000","8,058,000",1.70K,0.27%,113.3,4.0,43.5,10.0,8.31468,11.97287,0.0,0.000516785
2018-08-06,"7,977,000","8,080,000",1.82K,-1.27%,113.3,4.0,43.5,10.0,13.57561,17.61203,-0.0005,0.000516785
2018-08-07,"7,750,000","7,975,000",2.71K,-2.85%,113.3,4.0,43.5,10.0,14.88178,22.58971,0.006,0.000516785
2018-08-08,"7,316,000","7,774,000",3.40K,-5.60%,113.3,4.0,43.5,10.0,14.67013,19.41458,0.0006,0.000516785
2018-08-09,"7,546,000","7,316,000",2.29K,3.14%,113.3,4.0,43.5,10.0,14.68222,18.96808,0.001,0.000516785
2018-08-10,"7,220,000","7,546,000",2.58K,-4.32%,113.3,4.0,43.5,10.0,12.7895,18.07507,-0.0091,0.000516785
2018-08-11,"7,313,000","7,220,000",1.98K,1.29%,113.3,4.0,43.5,10.0,9.05242,12.3863,0.0,0.000516785
2018-08-12,"7,385,000","7,313,000",1.03K,0.98%,113.3,4.0,43.5,10.0,8.59285,13.14701,0.0,0.000516785
2018-08-13,"7,389,000","7,386,000",2.00K,0.05%,113.3,4.0,43.5,10.0,14.96039,17.56242,-0.015,0.000516785
2018-08-14,"7,247,000","7,389,000",3.17K,-1.92%,113.3,4.0,43.5,10.0,13.72074,17.97585,0.0047,0.000516785
2018-08-15,"7,323,000","7,247,000",2.26K,1.05%,113.3,4.0,43.5,10.0,10.50371,15.13147,0.0,0.000516785
2018-08-16,"7,342,000","7,318,000",1.50K,0.26%,113.3,4.0,43.5,10.0,13.89611,17.36398,-0.008,0.000516785
2018-08-17,"7,501,000","7,342,000",1.95K,2.17%,113.3,4.0,43.5,10.0,13.05557,16.58673,0.0028,0.000516785
2018-08-18,"7,399,000","7,501,000",1.25K,-1.36%,113.3,4.0,43.5,10.0,8.91334,12.03902,0.0,0.000516785
2018-08-19,"7,440,000","7,421,000",0.81K,0.55%,113.3,4.0,43.5,10.0,8.85287,13.6762,0.0,0.000516785
2018-08-20,"7,262,000","7,440,000",1.24K,-2.39%,113.3,4.0,43.5,10.0,14.23474,17.86009,0.0004,0.000516785
2018-08-21,"7,408,000","7,262,000",1.28K,2.01%,113.3,4.0,43.5,10.0,14.26498,16.55366,0.0099,0.000516785
2018-08-22,"7,276,000","7,408,000",3.23K,-1.78%,113.3,4.0,43.5,10.0,16.62332,17.34744,0.0014,0.000516785
2018-08-23,"7,445,000","7,278,000",1.39K,2.32%,113.3,4.0,43.5,10.0,18.18951,17.76087,0.0041,0.000516785
2018-08-24,"7,578,000","7,440,000",1.71K,1.79%,113.3,4.0,43.5,10.0,13.33978,16.14023,0.0046,0.000516785
2018-08-25,"7,605,000","7,578,000",17.08K,0.36%,113.3,4.0,43.5,10.0,8.81659,12.0721,0.0,0.000516785
2018-08-26,"7,541,000","7,589,000",15.99K,-0.84%,113.3,4.0,43.5,10.0,9.45153,12.15478,0.0,0.000516785
2018-08-27,"7,700,000","7,540,000",21.87K,2.11%,113.3,4.0,43.5,10.0,13.89006,16.42136,0.0027,0.000516785
2018-08-28,"7,830,000","7,713,000",35.49K,1.69%,113.3,4.0,43.5,10.0,14.36778,16.10716,0.0017,0.000516785
2018-08-29,"7,825,000","7,858,000",34.69K,-0.06%,113.3,4.0,43.5,10.0,14.28916,17.29783,0.0026,0.000516785
2018-08-30,"7,858,000","7,826,000",32.37K,0.42%,113.3,4.0,43.5,10.0,13.81145,16.98362,-0.0007,0.000516785
2018-08-31,"7,870,000","7,858,000",33.73K,0.15%,113.3,4.0,43.5,10.0,12.83183,16.50405,0.0067,0.000516785
2018-09-01,"8,006,000","7,891,000",33.27K,1.73%,102.4,3.6,37.8,8.8,8.91334,15.9914,0.0,-0.006783715
2018-09-02,"8,111,000","8,006,000",33.04K,1.31%,102.4,3.6,37.8,8.8,13.07976,12.78319,0.0,-0.006783715
2018-09-03,"8,117,000","8,131,000",33.75K,0.07%,102.4,3.6,37.8,8.8,18.51605,17.49627,-0.0068,-0.006783715
2018-09-04,"8,288,000","8,117,000",33.76K,2.11%,102.4,3.6,37.8,8.8,18.29836,17.81048,0.0038,-0.006783715
2018-09-05,"7,677,000","8,285,000",35.64K,-7.37%,102.4,3.6,37.8,8.8,21.32793,17.34744,-0.0103,-0.006783715
2018-09-06,"7,517,000","7,677,000",38.34K,-2.08%,102.4,3.6,37.8,8.8,19.36868,19.53034,-0.0018,-0.006783715
2018-09-07,"7,393,000","7,502,000",37.00K,-1.65%,102.4,3.6,37.8,8.8,15.97024,16.5702,-0.0026,-0.006783715
2018-09-08,"7,203,000","7,393,000",35.18K,-2.57%,102.4,3.6,37.8,8.8,10.06228,13.85811,0.0,-0.006783715
2018-09-09,"7,230,000","7,202,000",36.38K,0.37%,102.4,3.6,37.8,8.8,10.54,14.46998,0.0,-0.006783715
2018-09-10,"7,256,000","7,244,000",34.69K,0.36%,102.4,3.6,37.8,8.8,16.91358,19.48073,0.0031,-0.006783715
2018-09-11,"7,246,000","7,259,000",34.99K,-0.14%,102.4,3.6,37.8,8.8,16.69589,20.15875,-0.0024,-0.006783715
2018-09-12,"7,251,000","7,223,000",35.74K,0.07%,102.4,3.6,37.8,8.8,15.63766,19.1996,-0.0001,-0.006783715
2018-09-13,"7,347,000","7,251,000",34.69K,1.32%,102.4,3.6,37.8,8.8,16.57495,19.53034,0.0014,-0.006783715
2018-09-14,"7,352,000","7,373,000",34.13K,0.07%,102.4,3.6,37.8,8.8,14.77293,17.9097,0.014,-0.006783715
2018-09-15,"7,370,000","7,352,000",34.03K,0.24%,102.4,3.6,37.8,8.8,10.07437,13.29584,0.0,-0.006783715
2018-09-16,"7,343,000","7,370,000",33.94K,-0.37%,102.4,3.6,37.8,8.8,11.19308,15.23069,0.0,-0.006783715
2018-09-17,"7,194,000","7,343,000",34.57K,-2.03%,102.4,3.6,37.8,8.8,15.4381,18.43889,-0.0066,-0.006783715
2018-09-18,"7,233,000","7,194,000",35.36K,0.54%,102.4,3.6,37.8,8.8,15.41996,18.19083,0.0026,-0.006783715
2018-09-19,"7,249,000","7,233,000",36.51K,0.22%,102.4,3.6,37.8,8.8,15.26879,20.14221,-0.0002,-0.006783715
2018-09-20,"7,294,000","7,249,000",38.76K,0.62%,102.4,3.6,37.8,8.8,15.29902,30.65983,0.0065,-0.006783715
2018-09-21,"7,522,000","7,293,000",39.69K,3.13%,102.4,3.6,37.8,8.8,12.42667,18.00893,0.0068,-0.006783715
2018-09-22,"7,521,000","7,539,000",33.26K,-0.01%,102.4,3.6,37.8,8.8,7.58904,13.51083,0.0,-0.006783715
2018-09-23,"7,510,000","7,521,000",33.96K,-0.15%,102.4,3.6,37.8,8.8,6.97224,12.5186,0.0,-0.006783715
2018-09-24,"7,431,000","7,510,000",32.05K,-1.05%,102.4,3.6,37.8,8.8,6.34939,10.79874,0.0,-0.006783715
2018-09-25,"7,296,000","7,431,000",36.74K,-1.82%,102.4,3.6,37.8,8.8,7.34716,11.64213,0.0,-0.006783715
2018-09-26,"7,310,000","7,295,000",37.32K,0.19%,102.4,3.6,37.8,8.8,9.43943,15.94178,0.0,-0.006783715
2018-09-27,"7,460,000","7,310,000",34.61K,2.05%,102.4,3.6,37.8,8.8,15.01481,19.69571,0.007,-0.006783715
2018-09-28,"7,425,000","7,460,000",28.25K,-0.47%,102.4,3.6,37.8,8.8,13.22488,18.02546,-0.0052,-0.006783715
2018-09-29,"7,370,000","7,425,000",29.27K,-0.74%,102.4,3.6,37.8,8.8,11.23541,14.42037,0.0,0.005744416
2018-09-30,"7,417,000","7,370,000",29.00K,0.64%,102.4,3.6,37.8,8.8,14.38592,14.20539,0.0,0.005744416
2018-10-01,"7,364,000","7,417,000",28.91K,-0.71%,97.3,3.5,35.9,8.4,16.32097,19.41458,-0.0018,0.005744416
2018-10-02,"7,371,000","7,364,000",27.51K,0.10%,97.3,3.5,35.9,8.4,14.85154,18.20737,-0.0125,0.005744416
2018-10-03,"7,383,000","7,375,000",26.68K,0.16%,97.3,3.5,35.9,8.4,12.0699,16.81825,0.0,0.005744416
2018-10-04,"7,469,000","7,395,000",25.51K,1.16%,97.3,3.5,35.9,8.4,16.85311,20.07607,-0.0152,0.005744416
2018-10-05,"7,497,000","7,469,000",24.33K,0.37%,97.3,3.5,35.9,8.4,15.77069,21.76285,-0.0031,0.005744416
2018-10-06,"7,499,000","7,497,000",23.61K,0.03%,97.3,3.5,35.9,8.4,10.90887,15.39606,0.0,0.005744416
2018-10-07,"7,491,000","7,499,000",22.88K,-0.11%,97.3,3.5,35.9,8.4,10.44324,15.4126,0.0,0.005744416
2018-10-08,"7,540,000","7,491,000",29.95K,0.65%,97.3,3.5,35.9,8.4,14.24079,18.12468,-0.006,0.005744416
2018-10-09,"7,522,000","7,540,000",32.60K,-0.24%,97.3,3.5,35.9,8.4,12.0699,17.92624,0.0,0.005744416
2018-10-10,"7,467,000","7,522,000",31.38K,-0.73%,97.3,3.5,35.9,8.4,16.00048,23.13543,-0.0112,0.005744416
2018-10-11,"7,199,000","7,467,000",26.18K,-3.59%,97.3,3.5,35.9,8.4,16.7745,21.74632,-0.0444,0.005744416
2018-10-12,"7,197,000","7,194,000",31.80K,-0.03%,97.3,3.5,35.9,8.4,14.47662,19.89416,0.0151,0.005744416
2018-10-13,"7,194,000","7,195,000",30.94K,-0.04%,97.3,3.5,35.9,8.4,11.50148,15.89217,0.0,0.005744416
2018-10-14,"7,197,000","7,194,000",33.18K,0.04%,97.3,3.5,35.9,8.4,13.14627,22.02745,0.0,0.005744416
2018-10-15,"7,411,000","7,196,000",27.34K,2.97%,97.3,3.5,35.9,8.4,17.37316,25.36795,-0.0077,0.005744416
2018-10-16,"7,372,000","7,411,000",33.67K,-0.53%,97.3,3.5,35.9,8.4,17.46386,23.78038,0.0,0.005744416
2018-10-17,"7,334,000","7,372,000",29.52K,-0.52%,97.3,3.5,35.9,8.4,17.36106,22.67239,0.0104,0.005744416
2018-10-18,"7,336,000","7,334,000",33.81K,0.03%,97.3,3.5,35.9,8.4,17.28245,21.20059,-0.0089,0.005744416
2018-10-19,"7,302,000","7,336,000",45.70K,-0.46%,97.3,3.5,35.9,8.4,15.11761,21.06829,0.0037,0.005744416
2018-10-20,"7,310,000","7,302,000",39.57K,0.11%,97.3,3.5,35.9,8.4,11.03585,20.90292,0.0,0.005744416
2018-10-21,"7,313,000","7,319,000",40.65K,0.04%,97.3,3.5,35.9,8.4,11.64056,18.24044,0.0,0.005744416
2018-10-22,"7,298,000","7,315,000",51.48K,-0.21%,97.3,3.5,35.9,8.4,16.70194,22.88738,0.0025,0.005744416
2018-10-23,"7,270,000","7,298,000",71.97K,-0.38%,97.3,3.5,35.9,8.4,16.72008,23.15197,-0.0257,0.005744416
2018-10-24,"7,284,000","7,270,000",65.63K,0.19%,97.3,3.5,35.9,8.4,17.14337,22.15974,-0.004,0.005744416
2018-10-25,"7,271,000","7,285,000",76.77K,-0.18%,97.3,3.5,35.9,8.4,16.55076,22.70547,-0.0163,0.005744416
2018-10-26,"7,278,000","7,271,000",57.44K,0.10%,97.3,3.5,35.9,8.4,15.80697,21.23366,-0.0175,0.005744416
2018-10-27,"7,290,000","7,275,000",66.24K,0.16%,97.3,3.5,35.9,8.4,10.00786,16.27253,0.0,0.005744416
2018-10-28,"7,259,000","7,290,000",38.97K,-0.43%,97.3,3.5,35.9,8.4,10.78188,16.4379,0.0,0.005744416
2018-10-29,"7,106,000","7,259,000",73.57K,-2.11%,97.3,3.5,35.9,8.4,16.00048,21.08483,-0.0153,0.005744416
2018-10-30,"7,142,000","7,106,000",65.40K,0.51%,97.3,3.5,35.9,8.4,15.9521,21.59748,0.0093,0.005744416
2018-10-31,"7,162,000","7,144,000",81.67K,0.28%,97.3,3.5,35.9,8.4,15.57114,19.59649,0.0074,0.005744416
2018-11-01,"7,178,000","7,160,000",92.26K,0.22%,90.9,3.2,33.9,7.9,15.25065,20.12568,-0.0026,-0.000398631
2018-11-02,"7,181,000","7,179,000",88.64K,0.04%,90.9,3.2,33.9,7.9,13.24907,18.45543,0.0353,-0.000398631
2018-11-03,"7,148,000","7,181,000",74.18K,-0.46%,90.9,3.2,33.9,7.9,8.58075,14.18885,0.0,-0.000398631
2018-11-04,"7,221,000","7,148,000",90.26K,1.02%,90.9,3.2,33.9,7.9,9.50595,15.84256,0.0,-0.000398631
2018-11-05,"7,199,000","7,220,000",122.54K,-0.30%,90.9,3.2,33.9,7.9,15.27483,20.47296,-0.0091,-0.000398631
2018-11-06,"7,240,000","7,198,000",87.24K,0.57%,90.9,3.2,33.9,7.9,16.26655,21.71324,0.0061,-0.000398631
2018-11-07,"7,310,000","7,240,000",76.36K,0.97%,90.9,3.2,33.9,7.9,15.9521,23.73077,-0.0052,-0.000398631
2018-11-08,"7,293,000","7,309,000",56.12K,-0.23%,90.9,3.2,33.9,7.9,15.54695,26.57516,0.0067,-0.000398631
2018-11-09,"7,248,000","7,293,000",71.49K,-0.62%,90.9,3.2,33.9,7.9,13.50305,20.40681,-0.0031,-0.000398631
2018-11-10,"7,240,000","7,249,000",86.12K,-0.11%,90.9,3.2,33.9,7.9,9.06452,17.19861,0.0,-0.000398631
2018-11-11,"7,265,000","7,240,000",42.16K,0.35%,90.9,3.2,33.9,7.9,9.95343,16.4379,0.0,-0.000398631
2018-11-12,"7,254,000","7,264,000",1.29K,-0.15%,90.9,3.2,33.9,7.9,15.48043,21.20059,-0.0027,-0.000398631
2018-11-13,"7,245,000","7,252,000",1.55K,-0.12%,90.9,3.2,33.9,7.9,16.01862,22.11013,-0.0044,-0.000398631
2018-11-14,"6,771,000","7,245,000",4.16K,-6.54%,90.9,3.2,33.9,7.9,15.4381,22.42434,-0.0015,-0.000398631
2018-11-15,"6,526,000","6,775,000",4.86K,-3.62%,90.9,3.2,33.9,7.9,15.02086,22.58971,0.0097,-0.000398631
2018-11-16,"6,422,000","6,539,000",2.66K,-1.59%,90.9,3.2,33.9,7.9,13.59375,20.02645,0.0021,-0.000398631
2018-11-17,"6,402,000","6,432,000",1.14K,-0.31%,90.9,3.2,33.9,7.9,8.85287,13.39507,0.0,-0.000398631
2018-11-18,"6,424,000","6,402,000",0.81K,0.34%,90.9,3.2,33.9,7.9,9.17941,14.48652,0.0,-0.000398631
2018-11-19,"5,610,000","6,423,000",5.47K,-12.67%,90.9,3.2,33.9,7.9,14.69432,23.76384,0.0039,-0.000398631
2018-11-20,"5,187,000","5,610,000",9.55K,-7.54%,90.9,3.2,33.9,7.9,17.63923,21.86208,-0.0086,-0.000398631
2018-11-21,"5,278,000","5,187,000",5.19K,1.75%,90.9,3.2,33.9,7.9,16.55076,23.00314,-0.0029,-0.000398631
2018-11-22,"4,960,000","5,278,000",3.62K,-6.03%,90.9,3.2,33.9,7.9,16.95591,21.89515,-0.0032,-0.000398631
2018-11-23,"5,013,000","4,971,000",4.08K,1.07%,90.9,3.2,33.9,7.9,14.96643,19.84455,-0.006,-0.000398631
2018-11-24,"4,491,000","5,013,000",4.37K,-10.41%,90.9,3.2,33.9,7.9,9.55433,15.56143,0.0,-0.000398631
2018-11-25,"4,613,000","4,491,000",8.47K,2.72%,90.9,3.2,33.9,7.9,10.1288,15.44567,0.0,-0.000398631
2018-11-26,"4,363,000","4,613,000",6.89K,-5.42%,90.9,3.2,33.9,7.9,15.47439,21.92822,0.0124,-0.000398631
2018-11-27,"4,381,000","4,367,000",5.27K,0.41%,90.9,3.2,33.9,7.9,16.13351,23.66462,0.0079,-0.000398631
2018-11-28,"4,799,000","4,376,000",7.39K,9.54%,90.9,3.2,33.9,7.9,15.57719,21.829,0.0042,-0.000398631
2018-11-29,"4,845,000","4,799,000",6.45K,0.96%,90.9,3.2,33.9,7.9,15.50462,23.23466,0.0028,-0.000398631
2018-11-30,"4,571,000","4,845,000",5.17K,-5.66%,90.9,3.2,33.9,7.9,13.67841,21.79593,-0.0082,-0.000398631
2018-12-01,"4,725,000","4,571,000",3.79K,3.37%,94.4,3.4,36.6,8.6,9.4999,15.44567,0.0,-0.001794087
2018-12-02,"4,694,000","4,726,000",3.57K,-0.66%,94.4,3.4,36.6,8.6,10.05019,16.4379,0.0,-0.001794087
2018-12-03,"4,387,000","4,694,000",5.91K,-6.54%,94.4,3.4,36.6,8.6,15.22041,22.77162,0.0167,-0.001794087
2018-12-04,"4,457,000","4,386,000",5.89K,1.60%,94.4,3.4,36.6,8.6,15.25669,21.23366,-0.0082,-0.001794087
2018-12-05,"4,262,000","4,457,000",5.23K,-4.38%,94.4,3.4,36.6,8.6,15.74046,21.92822,-0.0062,-0.001794087
2018-12-06,"3,964,000","4,264,000",7.99K,-6.99%,94.4,3.4,36.6,8.6,14.65803,20.6714,-0.0155,-0.001794087
2018-12-07,"3,867,000","3,964,000",9.96K,-2.45%,94.4,3.4,36.6,8.6,13.31559,19.92723,0.0034,-0.001794087
2018-12-08,"3,888,000","3,867,000",4.19K,0.54%,94.4,3.4,36.6,8.6,9.42734,14.63535,0.0,-0.001794087
2018-12-09,"4,016,000","3,888,000",4.03K,3.29%,94.4,3.4,36.6,8.6,9.50595,17.69472,0.0,-0.001794087
2018-12-10,"3,897,000","4,017,000",4.16K,-2.96%,94.4,3.4,36.6,8.6,14.76083,23.4331,-0.0106,-0.001794087
2018-12-11,"3,829,000","3,897,000",3.92K,-1.74%,94.4,3.4,36.6,8.6,14.98458,23.8796,-0.0004,-0.001794087
2018-12-12,"3,894,000","3,821,000",3.83K,1.70%,94.4,3.4,36.6,8.6,15.50462,29.36993,0.0144,-0.001794087
2018-12-13,"3,723,000","3,889,000",4.59K,-4.39%,94.4,3.4,36.6,8.6,14.70641,23.71423,0.0062,-0.001794087
2018-12-14,"3,637,000","3,723,000",4.89K,-2.31%,94.4,3.4,36.6,8.6,12.86206,20.3572,-0.0125,-0.001794087
2018-12-15,"3,626,000","3,636,000",2.88K,-0.30%,94.4,3.4,36.6,8.6,8.74402,14.66843,0.0,-0.001794087
2018-12-16,"3,636,000","3,626,000",2.51K,0.28%,94.4,3.4,36.6,8.6,8.64727,14.58574,0.0,-0.001794087
2018-12-17,"3,927,000","3,637,000",7.07K,8.00%,94.4,3.4,36.6,8.6,13.82354,20.29105,0.0008,-0.001794087
2018-12-18,"4,098,000","3,927,000",5.94K,4.35%,94.4,3.4,36.6,8.6,14.61571,22.20936,-0.0043,-0.001794087
2018-12-19,"4,120,000","4,096,000",10.01K,0.54%,94.4,3.4,36.6,8.6,14.25893,24.4584,0.0081,-0.001794087
2018-12-20,"4,566,000","4,121,000",11.75K,10.83%,94.4,3.4,36.6,8.6,13.40025,21.53133,-0.009,-0.001794087
2018-12-21,"4,330,000","4,565,000",10.22K,-5.17%,94.4,3.4,36.6,8.6,11.26564,17.79394,0.0007,-0.001794087
2018-12-22,"4,468,000","4,330,000",4.96K,3.19%,94.4,3.4,36.6,8.6,7.4681,11.92326,0.0,-0.001794087
2018-12-23,"4,431,000","4,468,000",5.90K,-0.83%,94.4,3.4,36.6,8.6,7.7765,13.13047,0.0,-0.001794087
2018-12-24,"4,540,000","4,431,000",8.97K,2.46%,94.4,3.4,36.6,8.6,10.37068,14.89995,-0.0031,-0.001794087
2018-12-25,"4,245,000","4,538,000",7.41K,-6.50%,94.4,3.4,36.6,8.6,8.36306,12.66743,0.0,-0.001794087
2018-12-26,"4,286,000","4,245,000",4.83K,0.97%,94.4,3.4,36.6,8.6,12.81369,18.81924,-0.0131,-0.001794087
2018-12-27,"4,126,000","4,286,000",4.98K,-3.73%,94.4,3.4,36.6,8.6,12.80764,23.4331,0.0002,-0.001794087
2018-12-28,"4,330,000","4,127,000",7.16K,4.94%,94.4,3.4,36.6,8.6,13.52119,17.54589,0.0062,-0.001794087
2018-12-29,"4,190,000","4,344,000",4.12K,-3.23%,94.4,3.4,36.6,8.6,9.63294,21.23366,0.0,-0.002098265
2018-12-30,"4,295,000","4,184,000",3.68K,2.51%,94.4,3.4,36.6,8.6,8.50819,16.60327,0.0,-0.002098265
2018-12-31,"4,199,000","4,290,000",4.37K,-2.24%,94.4,3.4,36.6,8.6,9.89901,18.042,0.0,-0.002098265
2019-01-01,"4,289,000","4,199,000",3.23K,2.14%,122.4,4.5,37.8,8.9,8.25421,18.3562,0.0,-0.002098265
2019-01-02,"4,345,000","4,294,000",3.86K,1.31%,122.4,4.5,37.8,8.9,12.58994,20.29105,-0.0152,-0.002098265
2019-01-03,"4,282,000","4,352,000",15.37K,-1.45%,122.4,4.5,37.8,8.9,13.64818,19.99338,-0.0081,-0.002098265
2019-01-04,"4,309,000","4,286,000",19.20K,0.63%,122.4,4.5,37.8,8.9,12.86811,18.14122,0.0083,-0.002098265
2019-01-05,"4,297,000","4,309,000",24.87K,-0.28%,122.4,4.5,37.8,8.9,8.45377,13.90772,0.0,-0.002098265
2019-01-06,"4,525,000","4,297,000",22.37K,5.31%,122.4,4.5,37.8,8.9,8.76821,16.52058,0.0,-0.002098265
2019-01-07,"4,502,000","4,525,000",21.70K,-0.51%,122.4,4.5,37.8,8.9,13.69655,20.42335,0.0134,-0.002098265
2019-01-08,"4,488,000","4,501,000",19.79K,-0.31%,122.4,4.5,37.8,8.9,14.61571,21.15098,-0.0058,-0.002098265
2019-01-09,"4,455,000","4,488,000",16.65K,-0.74%,122.4,4.5,37.8,8.9,14.00495,20.73755,0.0195,-0.002098265
2019-01-10,"4,089,000","4,457,000",7.11K,-8.22%,122.4,4.5,37.8,8.9,14.011,20.37373,-0.0007,-0.002098265
2019-01-11,"4,110,000","4,089,000",4.74K,0.51%,122.4,4.5,37.8,8.9,13.69051,18.3562,0.006,-0.002098265
2019-01-12,"4,093,000","4,110,000",2.39K,-0.41%,122.4,4.5,37.8,8.9,8.37515,12.58475,0.0,-0.002098265
2019-01-13,"3,964,000","4,094,000",3.18K,-3.15%,122.4,4.5,37.8,8.9,8.98591,14.13924,0.0,-0.002098265
2019-01-14,"4,098,000","3,964,000",4.23K,3.38%,122.4,4.5,37.8,8.9,16.28469,19.44765,-0.0053,-0.002098265
2019-01-15,"4,030,000","4,095,000",3.57K,-1.66%,122.4,4.5,37.8,8.9,14.08961,19.28228,0.0158,-0.002098265
2019-01-16,"4,054,000","4,030,000",4.11K,0.60%,122.4,4.5,37.8,8.9,14.01705,19.82801,0.0043,-0.002098265
2019-01-17,"4,072,000","4,054,000",3.20K,0.44%,122.4,4.5,37.8,8.9,13.73284,19.10038,0.0005,-0.002098265
2019-01-18,"4,051,000","4,072,000",3.02K,-0.52%,122.4,4.5,37.8,8.9,13.20674,17.38051,0.0082,-0.002098265
2019-01-19,"4,112,000","4,051,000",2.78K,1.51%,122.4,4.5,37.8,8.9,9.06452,12.12171,0.0,-0.002098265
2019-01-20,"3,982,000","4,112,000",2.79K,-3.16%,122.4,4.5,37.8,8.9,8.55657,12.88242,0.0,-0.002098265
2019-01-21,"3,974,000","3,986,000",2.72K,-0.20%,122.4,4.5,37.8,8.9,12.81369,19.74532,0.0002,-0.002098265
2019-01-22,"4,013,000","3,975,000",4.08K,0.98%,122.4,4.5,37.8,8.9,12.96486,19.84455,-0.0032,-0.002098265
2019-01-23,"3,996,000","4,013,000",3.09K,-0.42%,122.4,4.5,37.8,8.9,13.58771,21.16752,0.0047,-0.002098265
2019-01-24,"3,978,000","3,998,000",2.94K,-0.45%,122.4,4.5,37.8,8.9,13.33373,21.81246,0.0081,-0.002098265
2019-01-25,"3,962,000","3,978,000",2.51K,-0.40%,122.4,4.5,37.8,8.9,12.18479,21.43211,0.0152,-0.002098265
2019-01-26,"3,969,000","3,962,000",2.39K,0.18%,122.4,4.5,37.8,8.9,8.35097,14.8338,0.0,-0.002098265
